0,-1.67741524761397e-18,-1.22751335735242e-17,-9.81000000000498e-06
0,0.05,0.025,0.04999019
0,0.1,0.05,0.09999019
0,0.15,0.075,0.14999019
0,0.2,0.1,0.19999019
0,0.25,0.125,0.24999019
0,0.3,0.15,0.29999019
0,0.35,0.175,0.34999019
0,0.4,0.2,0.39999019
0,0.45,0.225,0.44999019
0,0.5,0.25,0.49999019
0.001001001001001,1.15269124541375e-17,-1.89886187245485e-17,-2.94300000000029e-05
0.001001001001001,0.05,0.025,0.04997057
0.001001001001001,0.1,0.05,0.09997057
0.001001001001001,0.15,0.075,0.14997057
0.001001001001001,0.2,0.1,0.19997057
0.001001001001001,0.25,0.125,0.24997057
0.001001001001001,0.3,0.15,0.29997057
0.001001001001001,0.35,0.175,0.34997057
0.001001001001001,0.4,0.2,0.39997057
0.001001001001001,0.45,0.225,0.44997057
0.001001001001001,0.5,0.25,0.49997057
0.002002002002002,1.62256924068504e-17,-3.15678755966965e-17,-5.88600000000059e-05
0.002002002002002,0.05,0.025,0.04994114
0.002002002002002,0.1,0.05,0.09994114
0.002002002002002,0.15,0.075,0.14994114
0.002002002002002,0.2,0.1,0.19994114
0.002002002002002,0.25,0.125,0.24994114
0.002002002002002,0.3,0.15,0.29994114
0.002002002002002,0.35,0.175,0.34994114
0.002002002002002,0.4,0.2,0.39994114
0.002002002002002,0.45,0.225,0.44994114
0.002002002002002,0.5,0.25,0.49994114
0.003003003003003,3.06937589109855e-17,-3.51282284580894e-17,-9.80999999999992e-05
0.003003003003003,0.05,0.025,0.0499019
0.003003003003003,0.1,0.05,0.0999019
0.003003003003003,0.15,0.075,0.1499019
0.003003003003003,0.2,0.1,0.1999019
0.003003003003003,0.25,0.125,0.2499019
0.003003003003003,0.3,0.15,0.2999019
0.003003003003003,0.35,0.175,0.3499019
0.003003003003003,0.4,0.2,0.3999019
0.003003003003003,0.45,0.225,0.4499019
0.003003003003003,0.5,0.25,0.4999019
0.004004004004004,3.55346731367145e-17,-4.37942008208788e-17,-0.000147150000000005
0.004004004004004,0.05,0.025,0.04985285
0.004004004004004,0.1,0.05,0.09985285
0.004004004004004,0.15,0.075,0.14985285
0.004004004004004,0.2,0.1,0.19985285
0.004004004004004,0.25,0.125,0.24985285
0.004004004004004,0.3,0.15,0.29985285
0.004004004004004,0.35,0.175,0.34985285
0.004004004004004,0.4,0.2,0.39985285
0.004004004004004,0.45,0.225,0.44985285
0.004004004004004,0.5,0.25,0.49985285
0.005005005005005,3.91865692885299e-17,-4.84352148280984e-17,-0.000206010000000007
0.005005005005005,0.05,0.025,0.04979399
0.005005005005005,0.1,0.05,0.09979399
0.005005005005005,0.15,0.075,0.14979399
0.005005005005005,0.2,0.1,0.19979399
0.005005005005005,0.25,0.125,0.24979399
0.005005005005005,0.3,0.15,0.29979399
0.005005005005005,0.35,0.175,0.34979399
0.005005005005005,0.4,0.2,0.39979399
0.005005005005005,0.45,0.225,0.44979399
0.005005005005005,0.5,0.25,0.49979399
0.00600600600600601,5.75388801702936e-17,-4.51765057431542e-17,-0.000274679999999993
0.00600600600600601,0.05,0.025,0.04972532
0.00600600600600601,0.1,0.05,0.09972532
0.00600600600600601,0.15,0.075,0.14972532
0.00600600600600601,0.2,0.1,0.19972532
0.00600600600600601,0.25,0.125,0.24972532
0.00600600600600601,0.3,0.15,0.29972532
0.00600600600600601,0.35,0.175,0.34972532
0.00600600600600601,0.4,0.2,0.39972532
0.00600600600600601,0.45,0.225,0.44972532
0.00600600600600601,0.5,0.25,0.49972532
0.00700700700700701,6.32570773237918e-17,-4.80000570593395e-17,-0.000353159999999984
0.00700700700700701,0.0500000000000001,0.025,0.04964684
0.00700700700700701,0.1,0.05,0.09964684
0.00700700700700701,0.15,0.075,0.14964684
0.00700700700700701,0.2,0.1,0.19964684
0.00700700700700701,0.25,0.125,0.24964684
0.00700700700700701,0.3,0.15,0.29964684
0.00700700700700701,0.35,0.175,0.34964684
0.00700700700700701,0.4,0.2,0.39964684
0.00700700700700701,0.45,0.225,0.44964684
0.00700700700700701,0.5,0.25,0.49964684
0.00800800800800801,-7.98759459732645e-17,-9.09824021222886e-17,-0.000441449999999901
0.00800800800800801,0.05,0.025,0.04955855
0.00800800800800801,0.1,0.05,0.0995585500000001
0.00800800800800801,0.15,0.075,0.14955855
0.00800800800800801,0.2,0.1,0.19955855
0.00800800800800801,0.25,0.125,0.24955855
0.00800800800800801,0.3,0.15,0.29955855
0.00800800800800801,0.35,0.175,0.34955855
0.00800800800800801,0.4,0.2,0.39955855
0.00800800800800801,0.45,0.225,0.44955855
0.00800800800800801,0.5,0.25,0.49955855
0.00900900900900901,-1.55415988029207e-16,-7.98520943451664e-17,-0.000539549999999829
0.00900900900900901,0.0499999999999999,0.0249999999999999,0.0494604500000001
0.00900900900900901,0.0999999999999999,0.0499999999999999,0.0994604500000001
0.00900900900900901,0.15,0.0749999999999999,0.14946045
0.00900900900900901,0.2,0.0999999999999999,0.19946045
0.00900900900900901,0.25,0.125,0.24946045
0.00900900900900901,0.3,0.15,0.29946045
0.00900900900900901,0.35,0.175,0.34946045
0.00900900900900901,0.4,0.2,0.39946045
0.00900900900900901,0.45,0.225,0.44946045
0.00900900900900901,0.5,0.25,0.49946045
0.01001001001001,-5.11778434943063e-16,-2.90028447671825e-16,-0.00064745999999955
0.01001001001001,0.0499999999999997,0.0249999999999998,0.0493525400000002
0.01001001001001,0.0999999999999998,0.0499999999999998,0.0993525400000002
0.01001001001001,0.15,0.0749999999999998,0.14935254
0.01001001001001,0.2,0.0999999999999998,0.19935254
0.01001001001001,0.25,0.125,0.24935254
0.01001001001001,0.3,0.15,0.29935254
0.01001001001001,0.35,0.175,0.34935254
0.01001001001001,0.4,0.2,0.39935254
0.01001001001001,0.45,0.225,0.44935254
