*shellNodes
0,0,-0
0.1,0,-0
0.1,0.025,-0
0,0.025,-0
0,0.0166666666666667,-0
0,0.00833333333333333,-0
0.00833333333333333,0,-0
0.0166666666666667,0,-0
0.025,0,-0
0.0333333333333333,0,-0
0.0416666666666667,0,-0
0.05,0,-0
0.0583333333333333,0,-0
0.0666666666666667,0,-0
0.075,0,-0
0.0833333333333333,0,-0
0.0916666666666667,0,-0
0.1,0.00833333333333333,-0
0.1,0.0166666666666667,-0
0.0916666666666667,0.025,-0
0.0833333333333333,0.025,-0
0.075,0.025,-0
0.0666666666666667,0.025,-0
0.0583333333333333,0.025,-0
0.05,0.025,-0
0.0416666666666667,0.025,-0
0.0333333333333333,0.025,-0
0.025,0.025,-0
0.0166666666666667,0.025,-0
0.00833333333333333,0.025,-0
0.0333572761099173,0.0124811139940657,-0
0.0250049288780491,0.0125118898958498,-0
0.075,0.0125,-0
0.0166083324996601,0.0125,-0
0.0942060560229432,0.00535824098310364,-0
0.0871133643618529,0.00613469400387589,-0
0.0923899508359069,0.0124235618040674,-0
0.0791036865487933,0.00624276992839744,-0
0.0940888420008902,0.0195587779878078,-0
0.0708955648343826,0.00624826381921199,-0
0.0625621369416743,0.00624823625358328,-0
0.087186115728975,0.0187717317972858,-0
0.0542283770527402,0.0062481702067459,-0
0.0790221335164848,0.0186840604284388,-0
0.0458729978248983,0.00624906605007498,-0
0.0707989429119178,0.0187566581973952,-0
0.0375294588678788,0.00624666328214438,-0
0.062487858808952,0.0187348208589296,-0
0.0291911759843693,0.00624414651087624,-0
0.0541681433811707,0.0187433013382551,-0
0.0208833499123699,0.00623681024910503,-0
0.0458349342306134,0.0187409290627383,-0
0.0126990068937526,0.00616388091570908,-0
0.0375071776210493,0.0187384040654042,-0
0.00571766383581105,0.00536714018730542,-0
0.0291829415811409,0.0187562817560004,-0
0.0208746942675361,0.0187578558705006,-0
0.00750092299108771,0.0125,-0
0.0126939331651017,0.0188305164769202,-0
0.00571766383581105,0.0196328598126946,-0
0.0834090157327705,0.0124541272680738,-0
0.0666843518600582,0.0124935194884583,-0
0.0583427591243674,0.0124796570415398,-0
0.05,0.0125,-0
0.0416666666666667,0.0125,-0
*FaceNodes
35,17,2
35,2,18
63,48,50
62,46,48
60,5,58
60,58,59
36,35,37
42,37,39
64,63,50
64,50,52
42,61,37
33,44,46
61,38,36
33,38,61
65,47,45
31,49,47
36,37,61
61,42,44
62,41,40
33,61,44
47,10,11
47,49,10
45,11,12
63,41,62
63,62,48
64,45,43
38,15,16
44,21,22
65,52,54
65,45,64
45,47,11
65,64,52
31,47,65
31,65,54
34,59,58
32,56,57
33,46,62
55,6,1
55,1,7
53,7,8
33,62,40
34,51,32
36,16,17
39,3,20
39,19,3
36,17,35
34,32,57
53,55,7
54,26,27
51,8,9
48,23,24
41,13,14
54,27,56
45,12,43
50,24,25
36,38,16
44,42,21
35,18,37
51,53,8
57,28,29
57,29,59
60,4,5
50,48,24
42,20,21
43,12,13
43,13,41
40,14,15
40,15,38
58,5,6
58,6,55
57,56,28
56,27,28
42,39,20
44,22,46
34,53,51
59,29,30
63,43,41
49,9,10
49,51,9
34,57,59
40,41,14
46,22,23
52,25,26
52,26,54
34,58,53
58,55,53
60,30,4
60,59,30
46,23,48
33,40,38
64,43,63
32,49,31
31,54,56
52,50,25
37,18,19
37,19,39
32,31,56
32,51,49
